BH17,-,-,1325,6,6,238,3,3,31,1,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH18,-,-,827,4,1,112,-,-,11,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH19,-,-,611,3,4,104,2,1,15,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH20,-,-,1240,7,6,208,6,4,26,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH21,-,-,2780,17,7,385,2,6,39,3,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH22,-,-,1605,14,10,266,4,5,29,1,2,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH23,-,-,3331,25,21,532,6,8,49,8,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH24,-,-,1423,8,6,219,3,2,36,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH25,-,-,1237,7,5,195,2,3,10,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BH31,-,-,869,2,1,145,5,1,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL00,-,-,956,7,2,181,-,1,24,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL01,-,-,2264,18,9,511,10,9,93,8,1,5,1,-,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL02,-,-,1805,18,11,350,4,7,56,3,1,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL03,-,-,1997,23,9,443,8,18,61,3,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL04,-,-,1086,13,7,203,5,6,31,3,2,4,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL05,-,-,1280,11,6,234,4,2,32,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL06,-,-,1445,9,4,266,6,1,36,2,1,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
BL07,-,-,927,7,5,159,5,5,30,2,2,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL08,-,-,1719,18,8,292,5,6,38,6,3,2,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BL09,-,-,1704,20,12,317,6,11,61,5,2,3,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN01,-,-,2619,20,13,492,10,7,64,7,4,2,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN02,-,-,3169,23,10,642,10,14,91,8,5,5,3,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
BN03,-,-,3158,29,17,637,7,6,88,11,1,8,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN04,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN05,-,-,428,3,3,73,2,1,7,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN06,-,-,758,5,2,118,4,1,19,1,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN07,-,-,657,10,6,89,-,1,18,3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN08,-,-,731,4,4,106,2,2,13,2,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN09,-,-,482,5,4,83,2,1,13,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN10,-,-,897,7,3,156,5,2,18,2,2,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN11,-,-,1139,9,6,236,2,1,33,3,1,4,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN12,-,-,829,6,1,124,2,1,12,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN13,-,-,1215,6,6,199,6,3,30,5,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN14,-,-,1389,3,8,226,4,1,36,3,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN15,-,-,1143,11,5,180,8,3,37,5,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN16,-,-,1133,9,3,183,1,-,28,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN17,-,-,1095,11,5,202,5,3,27,2,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN18,-,-,664,4,3,111,2,1,16,7,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN20,-,-,771,5,1,113,3,1,10,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN21,-,-,769,12,7,152,4,3,14,2,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN22,-,-,1043,12,3,201,3,2,34,3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN23,-,-,1106,15,9,218,8,4,37,3,1,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
BN24,-,-,451,3,3,71,-,-,14,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN25,-,-,786,6,4,142,3,2,9,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN26,-,-,507,1,2,67,1,-,8,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN27,-,-,1184,12,6,180,5,3,36,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN41,-,-,784,7,3,143,3,4,21,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN42,-,-,413,5,2,66,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN43,-,-,953,6,4,158,3,2,29,2,1,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN44,-,-,506,11,4,78,1,1,14,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BN45,-,-,33,1,-,10,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR00,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR01,-,-,1829,27,26,454,13,12,60,12,2,5,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR02,-,-,1348,20,16,282,9,5,48,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR03,-,-,1442,20,17,280,6,6,49,3,4,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR04,-,-,624,8,5,88,3,3,14,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR05,-,-,1449,20,12,341,8,13,50,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR06,-,-,1360,10,14,231,6,6,38,2,1,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR07,-,-,726,5,7,132,3,5,25,4,2,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BR08,-,-,1008,11,7,201,8,3,20,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS01,-,-,221,4,2,49,1,1,5,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS02,-,-,308,3,4,91,-,7,11,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS03,-,-,1195,8,9,182,8,6,16,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS04,-,-,1608,17,10,271,6,5,48,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS05,-,-,1368,25,14,357,8,12,36,2,3,4,1,-,1,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS06,-,-,885,13,3,140,4,4,16,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS07,1,-,1077,8,15,184,2,5,14,5,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS08,-,-,854,9,6,136,5,1,22,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS09,-,-,1256,14,8,188,4,2,29,4,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS10,-,-,948,12,5,187,7,3,28,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS11,-,-,735,9,3,173,8,7,15,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS12,-,-,8,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS13,-,-,958,12,17,194,5,8,26,3,2,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS14,-,-,1059,9,6,152,3,3,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS15,-,-,1647,16,12,269,6,9,26,7,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS16,-,-,2508,32,28,445,17,13,65,7,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS17,-,-,4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS18,-,-,7,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS19,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS20,-,-,1262,4,7,200,4,7,34,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS21,-,-,771,5,7,124,2,4,13,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS22,-,-,1224,20,8,240,5,2,42,2,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS23,-,-,1018,11,12,235,4,6,31,7,2,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS24,-,-,834,16,8,125,1,3,18,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS25,-,-,237,2,-,31,-,-,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS26,-,-,246,1,3,46,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS27,-,-,373,2,2,45,-,-,4,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS28,-,-,204,-,3,28,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS29,-,-,118,1,1,23,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS30,-,-,1306,8,9,212,2,5,32,4,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS31,-,-,748,8,6,94,3,-,23,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS32,-,-,954,14,8,122,2,2,17,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS34,-,-,965,16,9,179,3,4,24,3,2,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS35,-,-,897,10,4,108,1,2,6,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS36,-,-,724,3,8,108,5,2,12,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS37,-,-,1349,9,12,238,4,4,25,1,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS38,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS39,-,-,735,3,4,106,2,-,12,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS40,-,-,623,2,7,90,3,4,13,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS41,-,-,278,1,2,46,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS48,-,-,815,3,5,104,-,1,16,3,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
BS49,-,-,424,8,3,53,1,1,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA00,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA01,-,-,861,7,20,190,13,8,32,1,4,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA02,-,-,1549,17,15,275,11,8,43,5,3,4,2,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA03,-,1,548,10,4,100,6,2,25,1,2,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA04,-,-,514,4,5,108,2,1,20,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA05,-,-,399,5,4,49,6,3,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA06,-,-,598,5,8,102,3,3,25,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA07,-,-,1047,6,10,174,4,3,32,4,4,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA08,-,-,544,5,3,94,2,2,22,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA09,-,-,117,2,-,19,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA10,-,-,631,7,8,122,6,3,16,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA11,-,-,879,14,8,144,10,6,31,3,2,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA12,-,-,298,3,2,42,-,-,5,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA13,-,-,573,7,4,100,4,3,18,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA14,-,-,1257,13,15,245,7,12,41,3,3,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA15,-,-,624,6,5,143,2,9,20,-,3,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA16,-,-,266,1,3,41,1,3,11,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA17,-,-,246,1,1,31,2,1,11,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA18,-,-,13,-,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA19,-,-,42,1,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA20,-,-,105,-,3,10,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA21,-,-,41,1,-,6,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA22,-,-,329,2,4,69,-,1,13,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA23,-,-,77,-,-,16,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA24,-,-,44,2,1,11,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA25,-,-,224,3,1,50,3,2,3,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA26,-,-,142,1,1,24,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA27,-,-,69,-,2,10,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CA28,-,-,965,10,11,192,8,11,25,5,1,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB01,-,-,1522,10,17,266,6,5,52,3,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB02,-,-,652,3,5,120,2,1,12,2,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB03,-,-,764,4,5,114,1,1,22,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB04,-,-,1798,16,14,359,5,7,39,4,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB05,-,-,712,9,6,110,1,2,23,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB06,-,-,1447,14,14,236,1,5,37,1,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB07,-,-,1148,6,15,228,3,3,30,4,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB08,-,-,1657,17,18,345,14,5,57,3,4,4,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB09,-,-,1259,14,19,206,6,6,42,2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB10,-,-,540,5,3,101,2,2,8,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB11,-,-,763,5,2,103,2,4,18,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB21,-,-,456,4,3,84,2,-,13,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB22,-,-,680,6,5,120,3,-,21,2,3,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB23,-,-,1013,17,4,145,3,6,24,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB24,-,-,963,9,14,158,1,3,31,3,-,2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CB25,-,-,590,9,7,109,6,5,15,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF01,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF02,-,-,10,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF03,-,-,2212,32,12,490,11,6,105,7,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF04,-,-,8,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF05,-,-,2576,36,12,536,15,11,93,4,5,9,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
CF06,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF07,-,-,8,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF08,-,-,16,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF10,-,-,412,13,6,95,3,2,16,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF11,-,-,1332,12,7,306,8,7,43,4,2,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF14,-,-,3280,32,11,583,10,10,99,8,2,11,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF15,-,-,895,14,7,153,3,3,25,2,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF23,-,-,2126,15,9,419,10,9,61,4,4,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF24,-,-,1200,26,11,332,3,11,39,1,2,5,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF31,-,-,1974,24,11,351,9,8,49,-,-,4,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF32,-,-,1382,35,12,270,7,7,32,3,-,5,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF33,-,-,672,13,2,151,3,3,14,3,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF34,-,-,840,9,7,143,5,2,19,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF35,-,-,803,14,6,128,4,4,19,2,1,2,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF36,-,-,816,9,3,147,5,5,14,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF37,-,-,1401,16,7,317,6,4,52,-,2,8,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF38,-,-,1063,14,8,194,2,1,30,2,2,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF39,-,-,1287,12,11,276,3,7,44,-,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF40,-,-,967,13,4,192,6,5,26,3,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF41,-,-,453,10,3,86,4,-,18,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF42,-,-,502,5,6,93,1,2,9,5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF43,-,-,518,7,2,123,4,2,13,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF44,-,-,1449,25,6,289,10,3,41,6,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF45,-,-,709,7,1,138,2,3,21,4,1,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF46,-,-,685,7,7,132,2,2,20,6,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF47,-,-,766,6,5,174,4,5,25,4,-,3,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF48,-,-,1163,14,6,261,4,5,36,1,-,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF61,-,-,384,5,-,76,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF62,-,-,1844,23,6,375,10,7,55,2,-,4,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF63,-,-,826,12,6,153,4,-,20,1,-,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF64,-,-,1567,25,11,251,4,5,35,5,-,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF71,-,-,536,9,3,81,1,2,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF72,-,-,1298,8,7,217,8,3,32,1,2,4,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF81,-,-,596,13,2,144,-,3,17,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF82,-,-,940,15,8,168,1,3,16,1,2,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CF83,-,-,2383,30,14,450,9,5,61,6,2,2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH01,-,-,1142,15,7,249,12,3,44,4,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH02,-,-,1611,11,6,304,4,4,35,-,2,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH03,-,-,1762,7,10,329,6,4,37,6,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH04,-,-,1523,7,6,265,3,3,34,2,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH05,-,1,1852,27,10,310,10,5,59,5,1,7,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH06,-,-,608,5,4,144,3,2,21,3,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH07,-,-,2190,21,19,392,8,7,51,4,-,4,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH08,-,-,1034,10,12,207,4,5,31,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH20,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
CH41,-,-,685,8,7,143,4,5,19,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
